UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
217961,90, 90,"R",10,"R",1
217961,99, 99,"R",272,"R",246
217998, 6,  6,"R",3,"R",3
217998,12, 12,"R",9,"R",9
217998,13, 13,"R",13,"R",12
217998,17, 17,"R",3,"R",3
217998,18, 18,"R",1,"R",1
217998,23, 23,"R",1,"R",1
217998,24, 24,"R",1,"R",1
217998,29, 29,"R",1,"R",0
217998,36, 36,"R",1,"R",1
217998,37, 37,"R",8,"R",8
217998,42, 42,"R",1,"R",1
217998,45, 45,"R",109,"R",105
217998,47, 47,"R",3,"R",3
217998,48, 48,"R",1,"R",1
217998,51, 51,"R",1,"R",1
217998,55, 55,"R",1,"R",1
217998,58,999,"R",157,"R",151
217998,90, 90,"R",22,"R",22
217998,99, 99,"R",179,"R",173
218025, 1,  1,"R",1,"R",1
218025, 5,  5,"R",1,"R",0
218025,12, 12,"R",1,"R",0
218025,13, 13,"R",4,"R",0
218025,21, 21,"R",1,"R",1
218025,33, 33,"R",1,"R",0
218025,34, 34,"R",1,"R",0
218025,36, 36,"R",1,"R",0
218025,37, 37,"R",16,"R",14
218025,45, 45,"R",1329,"R",493
218025,46, 46,"R",1,"R",0
218025,47, 47,"R",1,"R",0
218025,48, 48,"R",2,"R",0
218025,51, 51,"R",3,"R",1
218025,58,999,"R",1363,"R",510
218025,90, 90,"R",2,"R",1
218025,99, 99,"R",1365,"R",511
218043,45, 45,"R",16,"R",1
218043,58,999,"R",16,"R",1
218043,99, 99,"R",16,"R",1
218061,12, 12,"R",3,"R",3
218061,13, 13,"R",4,"R",4
218061,18, 18,"R",1,"R",1
218061,21, 21,"R",1,"R",1
218061,24, 24,"R",2,"R",2
218061,34, 34,"R",1,"R",1
218061,36, 36,"R",2,"R",1
218061,37, 37,"R",16,"R",16
218061,42, 42,"R",1,"R",1
218061,45, 45,"R",633,"R",612
218061,47, 47,"R",1,"R",1
218061,51, 51,"R",4,"R",4
218061,58,999,"R",669,"R",647
218061,90, 90,"R",19,"R",2
218061,98, 98,"R",2,"A",
218061,99, 99,"R",690,"R",649
218070, 1,  1,"R",26,"R",23
218070, 4,  4,"R",3,"R",3
218070, 5,  5,"R",1,"R",1
218070, 6,  6,"R",3,"R",3
218070, 9,  9,"R",12,"R",12
218070,10, 10,"R",1,"R",0
218070,12, 12,"R",51,"R",48
218070,13, 13,"R",110,"R",97
218070,17, 17,"R",7,"R",7
218070,18, 18,"R",1,"R",0
218070,19, 19,"R",1,"R",1
218070,21, 21,"R",9,"R",8
218070,22, 22,"R",3,"R",3
218070,23, 23,"R",1,"R",1
218070,24, 24,"R",14,"R",14
218070,25, 25,"R",12,"R",12
218070,26, 26,"R",2,"R",2
218070,27, 27,"R",1,"R",1
218070,29, 29,"R",1,"R",1
218070,31, 31,"R",1,"R",1
218070,33, 33,"R",3,"R",3
218070,34, 34,"R",18,"R",17
218070,36, 36,"R",21,"R",21
218070,37, 37,"R",86,"R",81
218070,39, 39,"R",11,"R",11
218070,42, 42,"R",17,"R",17
218070,44, 44,"R",2,"R",1
218070,45, 45,"R",182,"R",170
218070,47, 47,"R",31,"R",30
218070,48, 48,"R",24,"R",24
218070,50, 50,"R",3,"R",3
218070,51, 51,"R",19,"R",19
218070,55, 55,"R",2,"R",2
218070,58,999,"R",679,"R",637
218070,78, 78,"R",1,"R",0
218070,89,999,"R",1,"R",0
218070,90, 90,"R",22,"R",18
218070,99, 99,"R",702,"R",655
218113, 1,  1,"R",3,"R",2
218113, 4,  4,"R",1,"R",0
218113, 6,  6,"R",3,"R",1
218113, 9,  9,"R",1,"R",1
218113,12, 12,"R",4,"R",2
218113,13, 13,"R",6,"R",1
218113,15, 15,"R",2,"R",1
218113,18, 18,"R",4,"R",0
218113,19, 19,"R",1,"R",0
218113,21, 21,"R",1,"R",1
218113,22, 22,"R",1,"R",0
218113,23, 23,"R",1,"R",1
218113,24, 24,"R",1,"R",1
218113,26, 26,"R",1,"R",1
218113,27, 27,"R",1,"R",0
218113,28, 28,"R",1,"R",0
218113,29, 29,"R",3,"R",3
218113,33, 33,"R",1,"R",0
218113,34, 34,"R",3,"R",2
218113,35, 35,"R",1,"R",0
218113,36, 36,"R",5,"R",4
218113,37, 37,"R",19,"R",10
218113,40, 40,"R",1,"R",1
218113,42, 42,"R",1,"R",1
218113,45, 45,"R",2148,"R",1449
218113,46, 46,"R",1,"R",0
218113,51, 51,"R",2,"R",1
218113,55, 55,"R",2,"R",0
218113,58,999,"R",2219,"R",1483
218113,90, 90,"R",21,"R",16
218113,99, 99,"R",2240,"R",1499
218140, 5,  5,"R",1,"R",1
218140, 6,  6,"R",1,"R",0
218140, 8,  8,"R",1,"R",0
218140, 9,  9,"R",8,"R",6
218140,10, 10,"R",4,"R",3
218140,11, 11,"R",2,"R",2
218140,12, 12,"R",6,"R",4
218140,13, 13,"R",1,"R",1
218140,15, 15,"R",1,"R",0
218140,17, 17,"R",2,"R",2
218140,18, 18,"R",1,"R",1
218140,21, 21,"R",2,"R",1
218140,23, 23,"R",1,"R",1
218140,24, 24,"R",9,"R",6
218140,25, 25,"R",5,"R",4
218140,26, 26,"R",2,"R",2
218140,31, 31,"R",1,"R",1
218140,33, 33,"R",5,"R",3
218140,34, 34,"R",22,"R",18
218140,35, 35,"R",1,"R",1
218140,36, 36,"R",18,"R",13
218140,37, 37,"R",28,"R",18
218140,39, 39,"R",9,"R",8
218140,42, 42,"R",13,"R",8
218140,44, 44,"R",1,"R",0
218140,45, 45,"R",965,"R",691
218140,47, 47,"R",3,"R",3
218140,48, 48,"R",2,"R",0
218140,50, 50,"R",3,"R",3
218140,51, 51,"R",15,"R",8
218140,53, 53,"R",1,"R",0
218140,54, 54,"R",1,"R",1
218140,55, 55,"R",3,"R",2
218140,57, 57,"R",105,"R",67
218140,58,999,"R",1243,"R",879
218140,90, 90,"R",18,"R",11
218140,99, 99,"R",1261,"R",890
218159,13, 13,"R",3,"R",2
218159,45, 45,"R",3,"R",1
218159,58,999,"R",6,"R",3
218159,99, 99,"R",6,"R",3
218195,45, 45,"R",7,"R",6
218195,58,999,"R",7,"R",6
218195,99, 99,"R",7,"R",6
218229,12, 12,"R",10,"R",10
218229,13, 13,"R",8,"R",7
218229,18, 18,"R",1,"R",1
218229,22, 22,"R",1,"R",1
218229,37, 37,"R",8,"R",8
218229,39, 39,"R",2,"R",2
218229,42, 42,"R",2,"R",2
218229,45, 45,"R",716,"R",700
218229,47, 47,"R",1,"R",1
218229,48, 48,"R",1,"R",1
218229,51, 51,"R",1,"R",1
218229,58,999,"R",751,"R",734
218229,90, 90,"R",14,"R",3
218229,99, 99,"R",765,"R",737
218353, 2,  2,"R",1,"R",1
218353, 6,  6,"R",2,"R",1
218353, 9,  9,"R",2,"R",2
218353,11, 11,"R",2,"R",1
218353,12, 12,"R",14,"R",11
218353,13, 13,"R",16,"R",13
218353,17, 17,"R",1,"R",1
218353,18, 18,"R",1,"R",0
218353,22, 22,"R",1,"R",0
218353,24, 24,"R",12,"R",11
218353,25, 25,"R",6,"R",6
218353,28, 28,"R",1,"R",0
218353,33, 33,"R",1,"R",1
218353,34, 34,"R",29,"R",28
218353,36, 36,"R",13,"R",11
218353,37, 37,"R",31,"R",28
218353,39, 39,"R",3,"R",3
218353,40, 40,"R",1,"R",1
218353,42, 42,"R",4,"R",3
218353,45, 45,"R",2211,"R",1473
218353,47, 47,"R",1,"R",0
218353,48, 48,"R",3,"R",1
218353,51, 51,"R",12,"R",12
218353,54, 54,"R",1,"R",0
218353,57, 57,"R",1,"R",0
218353,58,999,"R",2370,"R",1608
218353,90, 90,"R",20,"R",8
218353,99, 99,"R",2390,"R",1616
218399, 9,  9,"R",2,"R",2
218399,11, 11,"R",1,"R",1
218399,12, 12,"R",3,"R",3
218399,13, 13,"R",8,"R",7
218399,17, 17,"R",1,"R",1
218399,22, 22,"R",1,"R",1
218399,34, 34,"R",6,"R",6
218399,37, 37,"R",17,"R",16
218399,39, 39,"R",1,"R",1
218399,42, 42,"R",3,"R",3
218399,45, 45,"R",193,"R",173
218399,58,999,"R",236,"R",214
218399,99, 99,"R",236,"R",214
218414, 1,  1,"R",3,"R",3
218414, 6,  6,"R",5,"R",5
218414, 9,  9,"R",1,"R",1
218414,10, 10,"R",1,"R",1
218414,12, 12,"R",16,"R",15
218414,13, 13,"R",13,"R",13
218414,17, 17,"R",1,"R",1
218414,18, 18,"R",1,"R",1
218414,21, 21,"R",1,"R",1
218414,24, 24,"R",4,"R",3
218414,26, 26,"R",1,"R",1
218414,27, 27,"R",1,"R",1
218414,34, 34,"R",1,"R",0
218414,36, 36,"R",4,"R",4
218414,37, 37,"R",13,"R",11
218414,39, 39,"R",1,"R",0
218414,42, 42,"R",2,"R",2
218414,45, 45,"R",265,"R",252
218414,47, 47,"R",2,"R",2
218414,48, 48,"R",2,"R",2
218414,51, 51,"R",4,"R",4
218414,58,999,"R",342,"R",323
218414,90, 90,"R",11,"R",2
218414,99, 99,"R",353,"R",325
218441, 1,  1,"R",1,"R",0
218441, 6,  6,"R",1,"R",0
218441, 8,  8,"R",2,"R",0
218441, 9,  9,"R",2,"R",1
218441,12, 12,"R",10,"R",3
218441,13, 13,"R",18,"R",4
218441,15, 15,"R",1,"R",0
218441,17, 17,"R",3,"R",2
218441,20, 20,"R",1,"R",0
218441,21, 21,"R",1,"R",1
218441,22, 22,"R",1,"R",0
218441,23, 23,"R",1,"R",1
218441,24, 24,"R",5,"R",1
218441,27, 27,"R",1,"R",0
218441,34, 34,"R",1,"R",0
218441,36, 36,"R",1,"R",0
218441,37, 37,"R",51,"R",14
218441,39, 39,"R",3,"R",1
218441,42, 42,"R",2,"R",2
218441,45, 45,"R",387,"R",69
218441,47, 47,"R",1,"R",0
218441,48, 48,"R",2,"R",1
218441,51, 51,"R",8,"R",0
218441,53, 53,"R",1,"R",0
218441,54, 54,"R",1,"R",1
218441,55, 55,"R",1,"R",0
218441,57, 57,"R",1,"R",0
218441,58,999,"R",508,"R",101
218441,90, 90,"R",28,"R",7
218441,99, 99,"R",536,"R",108
218487, 1,  1,"R",1,"R",0
218487,13, 13,"R",1,"R",1
218487,36, 36,"R",3,"R",1
218487,37, 37,"R",1,"R",0
218487,45, 45,"R",364,"R",239
218487,48, 48,"R",1,"R",1
218487,58,999,"R",371,"R",242
218487,90, 90,"R",3,"R",3
218487,99, 99,"R",374,"R",245
218520,12, 12,"R",1,"R",0
218520,13, 13,"R",4,"R",0
218520,36, 36,"R",1,"R",1
218520,37, 37,"R",2,"R",0
218520,45, 45,"R",900,"R",629
218520,54, 54,"R",2,"R",1
218520,58,999,"R",910,"R",631
218520,90, 90,"R",1,"R",0
218520,99, 99,"R",911,"R",631
218539, 1,  1,"R",3,"R",3
218539,12, 12,"R",11,"R",10
218539,13, 13,"R",21,"R",21
218539,24, 24,"R",1,"R",1
218539,25, 25,"R",1,"R",0
218539,29, 29,"R",1,"R",1
218539,36, 36,"R",1,"R",1
218539,37, 37,"R",22,"R",19
218539,39, 39,"R",1,"R",1
218539,42, 42,"R",1,"R",1
218539,45, 45,"R",190,"R",188
218539,47, 47,"R",3,"R",3
218539,48, 48,"R",3,"R",3
218539,51, 51,"R",3,"R",3
218539,58,999,"R",262,"R",255
218539,90, 90,"R",14,"R",6
218539,99, 99,"R",276,"R",261
218645, 2,  2,"R",1,"R",0
218645,12, 12,"R",4,"R",3
218645,13, 13,"R",18,"R",18
218645,17, 17,"R",3,"R",3
218645,18, 18,"R",1,"R",1
218645,19, 19,"R",1,"R",1
218645,24, 24,"R",1,"R",1
218645,25, 25,"R",1,"R",1
218645,26, 26,"R",1,"R",1
218645,34, 34,"R",1,"R",1
218645,36, 36,"R",1,"R",1
218645,37, 37,"R",1,"R",1
218645,42, 42,"R",2,"R",2
218645,45, 45,"R",511,"R",496
218645,48, 48,"R",1,"R",1
218645,51, 51,"R",5,"R",4
218645,55, 55,"R",2,"R",2
218645,57, 57,"R",4,"R",4
218645,58,999,"R",559,"R",541
218645,90, 90,"R",14,"R",8
218645,99, 99,"R",573,"R",549
218654, 4,  4,"R",1,"R",1
218654, 8,  8,"R",1,"R",1
